xcoord,ycoord,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
584559.858820193,1018824.71840607,461553,16jun2016,2016,6,16,755,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,N 17TH ST,,17TH,BUTLER BROTHERS BUILDING,,June2016.dta
587537.490931969,1018095.11450443,461956,18jun2016,2016,6,18,2224,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,900,LOCUST ST,,LOCUST,,,June2016.dta
583378.691807166,1017655.42089848,462278,21jun2016,2016,6,21,1400,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,MARKET ST,,MARKET,ST LOUIS UNION STATION,,June2016.dta
561650.418377314,1021265.92442778,462282,21jun2016,2016,6,21,1420,June,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,June2016.dta
561650.418377314,1021265.92442778,462284,21jun2016,2016,6,21,1435,June,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,June2016.dta
586358.777306739,1022190.91932174,462447,22jun2016,2016,6,22,1541,June,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1404,N. 16TH,,N. 16TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,June2016.dta
578039.16022579,1035911.68765192,462973,26jun2016,2016,6,26,1737,June,2016,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,6,68,4500,CLARENCE AVE,,CLARENCE,,,June2016.dta
587303.675541203,1017555.98826838,462991,26jun2016,2016,6,26,2040,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,900,PINE ST,,,,ON SIDEWALK,June2016.dta
565911.835059766,1015261.1262282,463041,27jun2016,2016,6,27,810,June,2016,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,2,12,5101,MCREE,,,GATEWAY STEM HIGH SCHOOL,GATEWAY STEM HIGH SCHOOL,June2016.dta
585628.375262462,1022600.88511747,463121,27jun2016,2016,6,27,2200,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,62,1700,COCHRAN PL,,PRESERVATION,,,June2016.dta
587111.957533568,1020063.76986682,463129,27jun2016,2016,6,27,2230,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,900,N TUCKER BLVD,,TUCKER,,,June2016.dta
576954.613236289,1008408.86542991,463282,29jun2016,2016,6,29,1024,June,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,25,2900,PESTALOZZI ST,,,,,June2016.dta
584957.309826907,1033924.8518889,463356,30jun2016,2016,6,30,30,June,2016,Embezzlement,122000,EMBEZZLEMENT-VALUE UNDER $150,Yes,No,No,1,4,64,4500,BROADWAY,,BROADWAY,,,June2016.dta
579295.144102175,1025897.70003355,463404,30jun2016,2016,6,30,1651,June,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,59,2400,BACON ST,,,,,June2016.dta
576676.184839144,1006501.86795014,463454,01jan2016,2016,1,1,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,30,2900,WYOMING ST,,WYOMING,,,July2016.dta
579634.662619758,1009226.24318334,463459,21jan2016,2016,1,21,1641,July,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,No,No,No,1,3,22,2307,SIDNEY,,SIDNEY,,,July2016.dta
568390.504651599,1028332.1813488,463471,25feb2016,2016,2,25,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,53,1200,AUBERT AVE,,IOWA,,,July2016.dta
573972.838644192,1031398.33959725,463479,22mar2016,2016,3,22,1219,July,2016,Homicide,10000,HOMICIDE,No,No,No,1,6,56,4443,LABADIE,,LABADIE,,,July2016.dta
575224.039124083,1000720.62611517,463480,23mar2016,2016,3,23,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,4100,MINNESOTA AVE,,MINNESOTA,,,July2016.dta
578058.055788409,1024173.83970931,463503,01may2016,2016,5,1,710,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1310,N GRAND,,N GRAND,,,July2016.dta
587436.430352952,1020389.98091201,463507,04may2016,2016,5,4,1855,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1009,N 11TH,,N 11TH,,,July2016.dta
583537.717630826,1019097.70720465,463514,09may2016,2016,5,9,1600,July,2016,Narcotics,183130,DRUGS-SALE/HEROIN,No,No,No,1,4,36,1915,OLIVE,,OLIVE,,,July2016.dta
585800.411575213,1011298.37975704,463527,16may2016,2016,5,16,1719,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,64,1551,S 7TH,,S 7TH,,,July2016.dta
573619.641425095,1005433.05015717,463534,23may2016,2016,5,23,2000,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,25,3430,S GRAND,,S GRAND,,,July2016.dta
573337.687443078,1004002.26431102,463538,24may2016,2016,5,24,1715,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,19,3636,SOUTH GRAND BLVD,,SOUTH GRAND BLVD,,,July2016.dta
568636.128404189,1000717.59186298,463545,28may2016,2016,5,28,1800,July,2016,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,Yes,No,No,1,1,5,4600,RAY,,RAY,,,July2016.dta
573062.840315159,1002014.53432254,463554,31may2016,2016,5,31,2114,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,16,3934,S GRAND,,S GRAND,,,July2016.dta
573619.641425095,1005433.05015717,463582,11jun2016,2016,6,11,1330,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,25,3430,S GRAND,,S GRAND,,,July2016.dta
590376.586884249,1019384.63565698,463584,11jun2016,2016,6,11,2330,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,N 2ND ST,,2ND,,@HOTEL- FOUR SEASONS,July2016.dta
581279.837654758,1008829.89276181,463600,15jun2016,2016,6,15,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,22,1900,VICTOR ST,,VICTOR,,UPSTAIRS,July2016.dta
576252.90501992,998748.750886023,463619,19jun2016,2016,6,19,1700,July,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,17,4355,S BROADWAY,,S BROADWAY,CONOCO,GAS STATION,July2016.dta
573619.641425095,1005433.05015717,463622,20jun2016,2016,6,20,1405,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,25,3430,S GRAND,,S GRAND,,,July2016.dta
587254.019277927,1022329.15085498,463684,28jun2016,2016,6,28,1230,July,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,62,1300,CASS,,,,,July2016.dta
577033.698142774,1034004.39973994,464022,02jul2016,2016,7,2,2000,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4300,LEE AVE,,CLAY,,,July2016.dta
564051.79369729,1005718.65310314,464058,03jul2016,2016,7,3,1,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,14,5000,MIAMI ST,,SUBLETTE,,,July2016.dta
587305.824302744,1018693.39282646,464066,03jul2016,2016,7,3,33,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,WASHINGTON AVE,,,,,July2016.dta
586124.84399613,1019005.82035249,464079,03jul2016,2016,7,3,203,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,WASHINGTON AVE,,WASHINGTON,,,July2016.dta
585800.411575213,1011298.37975704,464168,03jul2016,2016,7,3,2105,July,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,64,1551,S 7TH ST,,,SOCIAL HOUSE,EST 1553 S 7TH ST CITY,July2016.dta
585747.722151581,1019101.36162785,464301,04jul2016,2016,7,4,1810,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,WASHINGTON AVE,,,,,July2016.dta
569923.270414777,1009656.94103402,464311,04jul2016,2016,7,4,1930,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,81,4300,MAGNOLIA AVE,,,,@TOWER GROVE PARK,July2016.dta
574728.688445192,1006777.12561379,464388,05jul2016,2016,7,5,200,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,25,3400,WYOMING ST,,MINNESOTA,,,July2016.dta
587742.920396633,1016758.93094231,464585,06jul2016,2016,7,6,1900,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,MARKET ST,,,,@GENERAL AMERICAN INS CO,July2016.dta
580138.254585281,1012602.97499589,464727,07jul2016,2016,7,7,1850,July,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,32,2300,LAFAYETTE AVE,,,,,July2016.dta
569115.936592963,1025487.14463862,464872,08jul2016,2016,7,8,2118,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,38,4700,WASHINGTON AVE,,WASHINGTON,,,July2016.dta
573862.846729096,1030333.8935732,464970,09jul2016,2016,7,9,1503,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,57,4400,MAFFITT AVE,,,,,July2016.dta
582851.567190468,1010151.76325732,465001,09jul2016,2016,7,9,2030,July,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,21,1200,RUSSELL AVE,,RUSSELL,,,July2016.dta
568372.105880905,1025050.42195755,465271,11jul2016,2016,7,11,1800,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,38,400,S EUCLID AVE,,EUCLID,CWE,TRAIN PLATFORM,July2016.dta
586375.346136205,1018412.71194198,465390,12jul2016,2016,7,12,1514,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,CHRIST CHURCH CATHEDRAL,,July2016.dta
585725.353412919,1017971.08903643,465425,12jul2016,2016,7,12,1940,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,PINE ST,,,,IN PARK,July2016.dta
579397.710342862,1009501.16674078,465465,12jul2016,2016,7,12,2346,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,59,2500,N JEFFERSON AVE,,,,,July2016.dta
581766.820392352,1030987.79293712,465836,15jul2016,2016,7,15,1956,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,4100,S GRAND BLVD,,GRAND,,,July2016.dta
561650.418377314,1021265.92442778,466368,19jul2016,2016,7,19,1450,July,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,WELLS,FOREST PARK,FOREST PARK,July2016.dta
561650.418377314,1021265.92442778,466375,19jul2016,2016,7,19,1525,July,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,July2016.dta
564652.922840662,1026706.81575518,466534,20jul2016,2016,7,20,2130,July,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,49,5300,SAVOY CT,,SAVOY,,,July2016.dta
586375.346136205,1018412.71194198,466651,21jul2016,2016,7,21,2010,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1200,LOCUST ST,,,,,July2016.dta
582720.581176333,1032245.04991105,467113,25jul2016,2016,7,25,1249,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,67,4314,N GRAND,,N GRAND,FAMILY DOLLAR,NUISANCE ABATMENT PROPERTY,July2016.dta
582720.581176333,1032245.04991105,467119,25jul2016,2016,7,25,1359,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,67,4314,N. GRAND,,N. GRAND,FAMILY DOLLARS,NUISANCE ABATEMENT PROPERTY,July2016.dta
579407.808866993,1026742.9701967,467216,26jul2016,2016,7,26,903,July,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,59,2534,N GRAND,,N GRAND,THE GRAND MOTEL,NUISANCE ABATEMENT PROPERTY,July2016.dta
587305.824302744,1018693.39282646,467716,29jul2016,2016,7,29,2155,July,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,WASHINGTON AVE,,TUCKER,,,July2016.dta
581469.12629531,1023272.28138369,467968,12jan2016,2016,1,12,940,August,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,No,No,No,1,4,59,2714,THOMAS,,,JVL,,August2016.dta
584940.973561574,1029143.67075314,467996,12apr2016,2016,4,12,217,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,65,3615,N 20TH,,N 20TH,,NUISANCE ABATMENT PROPERTY,August2016.dta
585868.034236439,1025723.77809521,468009,10may2016,2016,5,10,2200,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,63,2700,N FLORISSANT,,N FLORISSANT,,NUISANCE ABATEMENT PROPERTY,August2016.dta
588894.070259113,1020807.16165502,468011,12may2016,2016,5,12,1230,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1206,N 8TH,,N 8TH,,,August2016.dta
587158.698556345,1016049.96628834,468012,13may2016,2016,5,13,1757,August,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,No,No,No,1,4,35,811,SPRUCE,,SPRUCE,AVIS RENTAL,,August2016.dta
588500.772651233,1020606.75797764,468016,20may2016,2016,5,20,230,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1110,N 9TH,,N 9TH,,,August2016.dta
586358.777306739,1022190.91932174,468028,25may2016,2016,5,25,1315,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1313,N 14TH,,N 14TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,August2016.dta
588507.054066446,1021932.98823171,468030,26may2016,2016,5,26,820,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1450,N 10TH,,N 10TH,,,August2016.dta
587447.187262863,1017761.38279384,468037,31may2016,2016,5,31,1105,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,35,205,N 9TH,,N 9TH,,,August2016.dta
583843.263223935,1013879.55444594,468040,01jun2016,2016,6,1,1051,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,33,1123,S. 14TH,,S. 14TH,,,August2016.dta
565755.513749488,1000811.06189817,468042,01jun2016,2016,6,1,1200,August,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,1,5,4400,DELOR ST,,DELOR,,,August2016.dta
578058.055788409,1024173.83970931,468049,03jun2016,2016,6,3,635,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1310,N GRAND,,N GRAND,,,August2016.dta
585868.034236439,1025723.77809521,468051,03jun2016,2016,6,3,1300,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,63,2708,N FLORISSANT,,N FLORISSANT,BOB S QUALITY MARKET,NUISANCE ABATEMENT PROPERTY,August2016.dta
587447.187262863,1017761.38279384,468052,03jun2016,2016,6,3,1450,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,35,205,N 9TH,,N 9TH,,,August2016.dta
582245.097806904,1019239.03631739,468055,04jun2016,2016,6,4,1230,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,202,N 23RD,,N 23RD,,,August2016.dta
579650.348142263,1012888.9644569,468061,06jun2016,2016,6,6,1605,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,31,1655,S JEFFERSON,,S JEFFERSON,,,August2016.dta
588507.054066446,1021932.98823171,468063,07jun2016,2016,6,7,2300,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1444,N 10TH,,N 10TH,,,August2016.dta
588500.772651233,1020606.75797764,468095,26jun2016,2016,6,26,1325,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1123,N 8TH,,N 8TH,,,August2016.dta
578261.238224998,1024447.17462444,468100,28jun2016,2016,6,28,1320,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,59,1400,N GRAND,,N GRAND,,,August2016.dta
567281.459815204,1025887.11563601,468108,30jun2016,2016,6,30,1600,August,2016,Arson,82000,ARSON-2ND DEGREE/SUCCESS,No,No,No,1,5,38,5017,WASHINGTON,,WASHINGTON,,,August2016.dta
564988.254112042,1013937.96625739,468134,06jul2016,2016,7,6,1200,August,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,No,No,No,1,2,12,5201,SHAW,,SUBLETTE,,GIOVANNI`S RESTAURANT,August2016.dta
577985.060131479,1002480.56008402,468144,09jul2016,2016,7,9,1015,August,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,3,19,3751,JEFFERSON,,OHIO,MOTOMART,CALLER CALLED FROM 3716 OHIO AVE,August2016.dta
572886.804554481,1014050.65613477,468148,10jul2016,2016,7,10,1,August,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,2,29,3900,MCREE AVE,,MCREE,,,August2016.dta
588507.054066446,1021932.98823171,468188,17jul2016,2016,7,17,1344,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1442,N. 10TH,,N. 10TH,,,August2016.dta
586183.078927822,1016779.41405538,468196,19jul2016,2016,7,19,1,August,2016,Other Assaults,92000,SIMPLE ASSAULT-HARRASSMENT,Yes,No,No,1,4,35,200,S. TUCKER,,OLIVE,ST. LOUIS CITY JUSTICE CENTER,ST. LOUIS CITY JUSTICE CENTER,August2016.dta
587424.866565615,1013546.12626976,468205,20jul2016,2016,7,20,1100,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,34,1015,S BROADWAY,,S BROADWAY,,,August2016.dta
583843.263223935,1013879.55444594,468249,25jul2016,2016,7,25,2000,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,33,1115,S 14TH,,S 14TH,,,August2016.dta
567461.117243584,1026462.83196186,468251,25jul2016,2016,7,25,2200,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,5000,ENRIGHT AVE,,OLIVE,,,August2016.dta
586684.917381644,1019446.16142571,468261,27jul2016,2016,7,27,810,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,August2016.dta
557058.827232804,999610.232843563,468293,28jul2016,2016,7,28,1614,August,2016,Motor Vehicle Theft,71040,AUTO THEFT-PERM RETNT/ATTEMPT,No,No,No,1,2,8,5929,CHILDRESS,,,,,August2016.dta
585004.061768185,1060138.53510599,468299,28jul2016,2016,7,28,2130,August,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,6,75,712,RIVERMONT,,RIVERMONT,,,August2016.dta
586684.917381644,1019446.16142571,468300,29jul2016,2016,7,29,28,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,August2016.dta
578310.088702701,1026285.374612,468305,29jul2016,2016,7,29,900,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,3700,NORTH MARKET ST,,NORTH MARKET,,,August2016.dta
569172.141774803,1032677.15843243,468334,29jul2016,2016,7,29,2300,August,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,5,52,5021,NORTHLAND,,NORTHLAND,,,August2016.dta
573199.605493341,1010883.22767203,468484,01aug2016,2016,8,1,1041,August,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,27,3800,SHENANDOAH AVE,,SHENANDOAH,,,August2016.dta
584723.135217372,1017975.73813534,469104,05aug2016,2016,8,5,1852,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1500,CHESTNUT ST,,,ETERNAL FLAME PARK,,August2016.dta
561650.418377314,1021265.92442778,469365,07aug2016,2016,8,7,1600,August,2016,Frauds,115100,FRAUD-STEALING BY DECEIT/OVER $150,Yes,No,No,1,2,82,1,GOVERNMENT DR,,ONE GOVERNMENT DR.,LIVING WORLD,,August2016.dta
586329.065874282,1027003.9977744,469522,08aug2016,2016,8,8,1623,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,4,63,1400,HEBERT ST,,HEBERT,,,August2016.dta
586375.346136205,1018412.71194198,469524,08aug2016,2016,8,8,1634,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,August2016.dta
588152.583749808,1017676.75128745,469751,10aug2016,2016,8,10,958,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,OLIVE ST,,,,,August2016.dta
561650.418377314,1021265.92442778,469773,10aug2016,2016,8,10,1410,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,August2016.dta
561650.418377314,1021265.92442778,469775,10aug2016,2016,8,10,1425,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,August2016.dta
561650.418377314,1021265.92442778,469780,10aug2016,2016,8,10,1525,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,August2016.dta
573391.492737789,1005051.8011182,469976,11aug2016,2016,8,11,2311,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,25,3500,S GRAND BLVD,,,PHILLIPS 66,GAS STATION,August2016.dta
584542.892557193,1013201.22492982,470363,14aug2016,2016,8,14,427,August,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,4,61,1300,N. 13TH ST,,,,,August2016.dta
584542.892557193,1013201.22492982,470364,14aug2016,2016,8,14,427,August,2016,Aggravated Assault,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,Yes,No,No,1,4,61,1300,N. 13TH ST,,,,,August2016.dta
579909.291377593,1011895.60990272,470429,14aug2016,2016,8,14,1856,August,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,23,1920,S. JEFFERSON,,,,ALIAS JEFFERSON/I 44 EB,August2016.dta
570111.28704964,1002227.04116137,470434,14aug2016,2016,8,14,1900,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,4000,MERAMEC ST,,,,,August2016.dta
586192.902305663,1029929.95915894,470804,17aug2016,2016,8,17,1147,August,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,4,65,1113,SALISBURY,,,BP GAS STATION,,August2016.dta
580165.98976855,1014833.90046173,470982,18aug2016,2016,8,18,1930,August,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,3,31,2600,HICKORY ST,,HICKORY,,,August2016.dta
587070.618986454,1018758.18104411,471180,20aug2016,2016,8,20,235,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,WASHINGTON,,,August2016.dta
587070.618986454,1018758.18104411,471312,21aug2016,2016,8,21,207,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,SIDEWALK,August2016.dta
569782.84862968,996337.7967626899,471553,22aug2016,2016,8,22,2040,August,2016,Aggravated Assault,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,1,3,5544,S. 37TH,,GRAND,,,August2016.dta
585654.422445048,1017711.13802321,471884,24aug2016,2016,8,24,2227,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1300,CHESTNUT ST,,,,INSIDE PARK,August2016.dta
