xcoord,ycoord,objectid_1,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-1.79769313486232e+308,-,2909,U,330157,07sep2013,2013,9,7,1151,9,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,6,4900,BIRCHER,0,,,@ CURRENCY EXCHANGE,September2013.dta
-1.79769313486232e+308,-,2910,U,330453,09sep2013,2013,9,9,1,9,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,9,9,3,BARNES JEWISH HOSP,0,,BARNES HOSPITAL SOUTH GARAGE,BARNES HOSPITAL SOUTH GARAGE,September2013.dta
-1.79769313486232e+308,-,2912,U,330740,01oct2013,2013,10,1,915,10,2013,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,1414,SPRUCE,0,SPRUCE,METRO,CIVIC CENTER METRO LINK STATION,October2013.dta
-1.79769313486232e+308,-,2918,U,332480,22oct2013,2013,10,22,730,10,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,1,16,3723,GASCONADE ST,0,GRAND,,,October2013.dta
-1.79769313486232e+308,-,2922,U,332884,26oct2013,2013,10,26,1130,10,2013,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,7,0,5969,HODIAMONT AVE,0,,PERMIRE LOUNGE,PERMIRE LOUNGE,October2013.dta
-1.79769313486232e+308,-,2924,U,333245,29oct2013,2013,10,29,1800,10,2013,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,6,70,5001,NATURAL BRDG,0,NATURAL BRIDGE,,BP LOT,October2013.dta
-1.79769313486232e+308,-,2925,U,333496,30oct2013,2013,10,30,1330,10,2013,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,2,14,3585,REGAL,0,REGAL,,,October2013.dta
-1.79769313486232e+308,-,2926,U,333747,04oct2013,2013,10,4,2245,10,2013,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,1,16,4200,KEOKUK,0,OLIVE,,,October2013.dta
892230.419598412,991255.9489869029,2927,T,333766,04oct2013,2013,10,4,800,10,2013,11,115100,FRAUD-STEALING BY DECEIT/OVER $150,1,0,0,1,1,1,6400,BROADWAY,0,BROADWAY,SOUTHERN METAL PROCESSING CENTER,,October2013.dta
-1.79769313486232e+308,-,2932,U,333950,06oct2013,2013,10,6,1850,10,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,1,5,3869,ULENA,0,,,,October2013.dta
907969.073160414,1013925.02077466,2938,T,334434,10sep2013,2013,9,10,26,10,2013,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,4,35,902,BROADWAY,0,,BP,GAS STATION,October2013.dta
-1.79769313486232e+308,-,2939,U,334445,13sep2013,2013,9,13,1,10,2013,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,0,0,2802,OUTER RD,0,HENRIETTA,,WAL-MART,October2013.dta
-1.79769313486232e+308,-,2941,U,334488,21sep2013,2013,9,21,1000,10,2013,6,69602,"LARCENY-ALL OTHER $500 - $24,999",1,0,0,1,2,12,5300,alero,0,alero,,,October2013.dta
-1.79769313486232e+308,-,2946,U,334503,23sep2013,2013,9,23,30,10,2013,11,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,0,0,0,1,7,51,5000,PAGE,0,PRODUCE,,,October2013.dta
-1.79769313486232e+308,-,2948,U,334669,12oct2013,2013,10,12,1245,11,2013,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,0,6,8635,GOODFELLOW,0,,,,November2013.dta
-1.79769313486232e+308,-,2956,U,334784,26oct2013,2013,10,26,1730,11,2013,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,0,4,420,S 8TH ST,0,,,BUSCH STADIUM,November2013.dta
-1.79769313486232e+308,-,2957,U,334811,27oct2013,2013,10,27,2100,11,2013,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1,0,0,1,2,7,4400,BRANNON,0,SUTHERLAND,,,November2013.dta
894133.787838914,1009597.44970541,2962,T,335949,17nov2013,2013,11,17,1400,11,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,0,5,2800,GRAND,0,,,GRAND BEFORE PETALOZZI,November2013.dta
-1.79769313486232e+308,-,2969,U,336756,22nov2013,2013,11,22,2200,11,2013,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,0,4,1915,TYLER ST,0,,,,November2013.dta
-1.79769313486232e+308,-,2972,U,337433,03nov2013,2013,11,3,1145,11,2013,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,4,4,100,S LEONOR K SULLIVA,0,,RV/ BUS PARKING,@ARCH GROUNDS SOUTH,November2013.dta
-1.79769313486232e+308,-,2973,U,338018,07nov2013,2013,11,7,1600,11,2013,6,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",1,0,0,1,0,3,3800,ARSENAL,0,,TOWER GROVE PARK,,November2013.dta
895550.555346578,1016964.36738624,2977,T,338371,19jul2013,2013,7,19,1925,11,2013,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,0,1,9,77,920,GRAND,0,HEBERT,,,November2013.dta
-1.79769313486232e+308,-,2978,U,338405,16sep2013,2013,9,16,1301,11,2013,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,2,2,1,KENNEDY FOREST,0,,,WELLS DR/KENNEDY FOREST FOREST PARK,November2013.dta
-1.79769313486232e+308,-,2986,U,338544,17nov2013,2013,11,17,2050,12,2013,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,0,0,0,1,9,38,110,KINGSHIGHWAY,0,,,,December2013.dta
-1.79769313486232e+308,-,2992,U,339912,19dec2013,2013,12,19,2145,12,2013,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,66,6000,EB 70,0,,,,December2013.dta
-1.79769313486232e+308,-,2995,U,340224,21dec2013,2013,12,21,1109,12,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,1,1,6400,S GRAND AVE,0,,,,December2013.dta
-1.79769313486232e+308,-,2998,U,340913,28dec2013,2013,12,28,1718,12,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,7,46,695,LAUREL ST,0,,,,December2013.dta
-1.79769313486232e+308,-,2999,U,341314,31dec2013,2013,12,31,1600,12,2013,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,0,0,701,COMMERCIAL ALLEY,0,,,,December2013.dta
-1.79769313486232e+308,-,3004,U,341957,03jun2011,2011,6,3,320,12,2013,2,21000,RAPE -- FORCIBLE,0,0,0,1,3,15,3600,HYDRAULIC,0,HYDRAULIC,,:APT A,December2013.dta
893174.076175664,1000805.05095165,3009,T,345290,21jan2014,2014,1,21,1505,2,2014,6,63701,LARCENY-SHOPLIFT UNDER $500,0,0,0,1,6,67,4127,GRAND,0,GRAND,,: @SCHNUCKS - GRAND AND KOSSUTH,February2014.dta
-1.79769313486232e+308,-,3016,U,345653,10feb2014,2014,2,10,1425,2,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,3,18,2400,GASCONADE,0,,,,February2014.dta
-1.79769313486232e+308,-,3017,U,345697,10feb2014,2014,2,10,2128,2,2014,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,4,63,1300,TYLER,0,,,,February2014.dta
-1.79769313486232e+308,-,3020,U,346119,15feb2014,2014,2,15,1020,2,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,47,250,DEBALIVIERE,0,,FOREST PARK,FOREST PARK,February2014.dta
-1.79769313486232e+308,-,3021,U,346538,19feb2014,2014,2,19,1851,2,2014,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,2,15,4742,MERAMEC ST,0,,,KK8C0E,February2014.dta
-1.79769313486232e+308,-,3027,U,347826,07feb2014,2014,2,7,1333,2,2014,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,5,52,5000,NATURAL BRDG,0,,,NATURAL BRDG/N KINGSHIGHWAY,February2014.dta
906184.615771327,1010543.11448074,3029,T,348009,09feb2014,2014,2,9,151,2,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,3,20,1700,BROADWAY,0,BROADWAY,,,February2014.dta
-1.79769313486232e+308,-,3031,U,348114,01jan2014,2014,1,1,1,3,2014,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,0,0,1,6,76,5356,HILLER PL,0,HARRIS,,,March2014.dta
-1.79769313486232e+308,-,3046,U,348269,23feb2014,2014,2,23,5,3,2014,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,5,47,5615,KINGSBURY,0,CLARA,,NORTH SIDE OF STREET,March2014.dta
-1.79769313486232e+308,-,3048,U,348374,08feb2014,2014,2,8,215,3,2014,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,3,25,3146,GRAND,0,GRAND,,,March2014.dta
-1.79769313486232e+308,-,3049,U,348375,08feb2014,2014,2,8,215,3,2014,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,3,25,3146,GRAND,0,GRAND,,,March2014.dta
-1.79769313486232e+308,-,3054,U,348718,11mar2014,2014,3,11,1500,3,2014,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,5,46,661,DES PERES,0,,,,March2014.dta
-1.79769313486232e+308,-,3056,U,349184,15mar2014,2014,3,15,1458,3,2014,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,3,16,4000,E GRAND AVE,0,EWING,,,March2014.dta
-1.79769313486232e+308,-,3057,U,349206,15mar2014,2014,3,15,1830,3,2014,4,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,1,0,0,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-1.79769313486232e+308,-,3058,U,349207,15mar2014,2014,3,15,1830,3,2014,4,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,1,0,0,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-1.79769313486232e+308,-,3059,U,349208,15mar2014,2014,3,15,1830,3,2014,4,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,1,0,0,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-1.79769313486232e+308,-,3060,U,349738,20mar2014,2014,3,20,150,3,2014,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,3,30,3212,NEBRASKA,0,,,,March2014.dta
-1.79769313486232e+308,-,3061,U,350236,24mar2014,2014,3,24,1700,3,2014,18,182400,DRUGS-POSSESSION/MARIJUANA,1,0,0,1,0,0,814,MERAMEC STATION,0,CLARK,,,March2014.dta
-1.79769313486232e+308,-,3063,U,350404,25mar2014,2014,3,25,905,3,2014,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,5,52,5120,PALM ST   (REAR),0,PALM,,,March2014.dta
905937.374795996,1019601.92936832,3066,T,350839,03mar2014,2014,3,3,1017,3,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,710,N. 15TH,0,N. 15TH,CLUB EUROPE,,March2014.dta
-1.79769313486232e+308,-,3068,U,351030,31mar2014,2014,3,31,1350,3,2014,4,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,1,0,0,1,4,59,2919,JAMES COOL PAPA BE,0,JAMES COOL PAPA BELL,,,March2014.dta
-1.79769313486232e+308,-,3075,U,351443,07mar2014,2014,3,7,2300,3,2014,15,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1,0,0,1,1,1,100,E. ELWOOD,0,,SR MARIE CHARLES PARK,SR MARIE CHARLES PARK,March2014.dta
-1.79769313486232e+308,-,3081,U,351742,01jan2014,2014,1,1,1,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,56,4000,PALM ST,0,PALM,,,April2014.dta
-1.79769313486232e+308,-,3083,U,351788,24feb2014,2014,2,24,1400,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,17,4300,IOWA AVE,0,IOWA,,,April2014.dta
-1.79769313486232e+308,-,3084,U,351791,26feb2014,2014,2,26,1615,4,2014,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,1,1,6200,PENNSYLVANIA AVE,0,PENNSYLVANIA,,TWO FAMILY FLAT,April2014.dta
893389.305403996,1000304.60510216,3085,T,351810,09mar2014,2014,3,9,625,4,2014,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,0,1,1,16,4206,GRAND,0,,SPEEDIE GAS,GAS STATION LOT,April2014.dta
-1.79769313486232e+308,-,3088,U,351828,13mar2014,2014,3,13,1800,4,2014,4,43023,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,0,0,0,1,5,50,5468,NATURAL BRIDGE,0,MELVIN,,,April2014.dta
-1.79769313486232e+308,-,3091,U,351876,21mar2014,2014,3,21,2047,4,2014,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,4,61,1400,CARR DR,0,,,,April2014.dta
-1.79769313486232e+308,-,3092,U,351895,24mar2014,2014,3,24,2000,4,2014,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,0,1,2,29,4400,VIRGINIA,0,GRAND,,,April2014.dta
-1.79769313486232e+308,-,3096,U,352035,01apr2014,2014,4,1,1000,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,37,3600,SCOTT AVE,0,SCOTT,METRO,GRAND METROLINK STATION,April2014.dta
-1.79769313486232e+308,-,3102,U,352853,08apr2014,2014,4,8,1314,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,ST CHARLES ST,0,LUCAS,,ON STREET,April2014.dta
-1.79769313486232e+308,-,3105,U,352917,09apr2014,2014,4,9,230,4,2014,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,4,36,1400,CLARK AVE,0,,,SCOTTRADE CENTER,April2014.dta
-1.79769313486232e+308,-,3106,U,352992,09apr2014,2014,4,9,1613,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,1,900,LOUGHBOROUGH AVE,0,LOUGHBOROUGH,LOWES,,April2014.dta
-1.79769313486232e+308,-,3108,U,353085,10apr2014,2014,4,10,920,4,2014,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER METROLINK STATION,CIVIC CENTER METROLINK STATION,April2014.dta
-1.79769313486232e+308,-,3109,U,353180,11apr2014,2014,4,11,430,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,200,S 14TH ST,0,LOCUST,,SCOTTRADE CENTER,April2014.dta
-1.79769313486232e+308,-,3110,U,353193,11apr2014,2014,4,11,755,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,2300,OLIVE ST,0,,,REAR,April2014.dta
-1.79769313486232e+308,-,3117,U,353737,15apr2014,2014,4,15,900,4,2014,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,5,47,300,DE BALIVIERE AVE,0,DE BALIVIERE,FOREST PARK METRO LINK STATION,METRO LINK AGENCY,April2014.dta
-1.79769313486232e+308,-,3126,U,354014,17apr2014,2014,4,17,1656,4,2014,6,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,1,0,0,1,4,36,1800,CHESNUT,0,,,,April2014.dta
-1.79769313486232e+308,-,3127,U,354020,17apr2014,2014,4,17,1733,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,52,5200,ASHLAND AVE,0,ASHLAND,RESIDENCE,TREE IN FRONT YARD,April2014.dta
-1.79769313486232e+308,-,3128,U,354086,18apr2014,2014,4,18,300,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,69,4500,MARGARETTA AVE,0,MARGARETTA,,,April2014.dta
-1.79769313486232e+308,-,3129,U,354158,18apr2014,2014,4,18,1950,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,59,3000,DR MARTIN LUTHER KING DR,0,DR MARTIN LUTHER KING,,,April2014.dta
-1.79769313486232e+308,-,3130,U,354255,19apr2014,2014,4,19,1450,4,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,34,1400,MENARD ST,0,MENARD,,,April2014.dta
-1.79769313486232e+308,-,3132,U,354479,21apr2014,2014,4,21,923,4,2014,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,4,36,1600,OLIVE ST,0,OLIVE,CENTENARY CHURCH,,April2014.dta
-1.79769313486232e+308,-,3137,U,354572,22apr2014,2014,4,22,520,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3900,KEOKUK ST,0,KEOKUK,,,April2014.dta
-1.79769313486232e+308,-,3138,U,354609,22apr2014,2014,4,22,1353,4,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,34,912,LASALLE LN,0,LASALLE,,,April2014.dta
-1.79769313486232e+308,-,3140,U,354681,23apr2014,2014,4,23,100,4,2014,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,5,52,1600,UNION BLVD,0,UNION,,,April2014.dta
-1.79769313486232e+308,-,3142,U,354895,24apr2014,2014,4,24,1830,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,48,5700,MAPLE AVE,0,MAPLE,,ALLEY,April2014.dta
-1.79769313486232e+308,-,3143,U,354914,24apr2014,2014,4,24,2000,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,4700,S 38TH ST,0,VIRGINIA,,,April2014.dta
-1.79769313486232e+308,-,3144,U,354940,25apr2014,2014,4,25,28,4,2014,21,211000,DUI-DRVING WHILE INTOXICATED,1,0,0,1,5,38,411,S TAYLOR,0,,,@METROLINK - CENTRAL WEST END,April2014.dta
-1.79769313486232e+308,-,3145,U,355315,27apr2014,2014,4,27,2350,4,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,75,9200,RIVERVIEW BLVD,0,,N. RIVERFRONT PARK,,April2014.dta
-1.79769313486232e+308,-,3150,U,355647,01aug2013,2013,8,1,1,4,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,46,5700,MCPHERSON AVE,0,MCPHERSON,,,April2014.dta
-1.79769313486232e+308,-,3156,U,355679,01jan2010,2010,1,1,1321,5,2014,17,171200,SEX OFFNS-STATUATORY RAPE/FIRST,1,0,0,1,3,25,2300,VIRGINIA AVE,0,VIRGINIA,,,May2014.dta
-1.79769313486232e+308,-,3158,U,355682,01jan2014,2014,1,1,1,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,56,4000,PALM,0,PALM,,,May2014.dta
895475.040733829,1016195.60350382,3165,T,355752,02apr2014,2014,4,2,1100,5,2014,4,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1,0,0,1,4,77,1000,GRAND,0,GRAND,CLYDE C MILLER CAREER ACADEMY,,May2014.dta
895475.040733829,1016195.60350382,3166,T,355753,02apr2014,2014,4,2,1100,5,2014,4,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1,0,0,1,4,77,1000,GRAND,0,GRAND,CLYDE C MILLER CAREER ACADEMY,,May2014.dta
-1.79769313486232e+308,-,3171,U,355830,23apr2014,2014,4,23,1200,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,68,4300,ATHLONE AVE,0,ATHLONE,,@SCHOOL - YEATMAN,May2014.dta
-1.79769313486232e+308,-,3172,U,355862,25apr2014,2014,4,25,2054,5,2014,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,4,0,201,S 18TH,0,,,@METROLINK- UNION STATION,May2014.dta
-1.79769313486232e+308,-,3173,U,355905,28apr2014,2014,4,28,2225,5,2014,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,0,0,1,6,72,5100,RIVERVIEW,0,UNION,,,May2014.dta
-1.79769313486232e+308,-,3174,U,355910,29apr2014,2014,4,29,900,5,2014,2,21000,RAPE -- FORCIBLE,0,0,0,1,5,53,5000,FOUNTAIN,0,FOUNTAIN,,DOWNSTAIRS APARTMENT,May2014.dta
-1.79769313486232e+308,-,3175,U,355911,29apr2014,2014,4,29,931,5,2014,7,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1,0,0,1,1,16,4200,NEWPORT,0,,,,May2014.dta
-1.79769313486232e+308,-,3178,U,356144,02may2014,2014,5,2,1714,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,SEVEN-ELEVEN,PARKING LOT,May2014.dta
-1.79769313486232e+308,-,3181,U,356223,03may2014,2014,5,3,1200,5,2014,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,3,0,2700,VICTOR,0,,,@PARK - FOX,May2014.dta
889543.044723827,1011045.86347524,3186,T,356634,06may2014,2014,5,6,1601,5,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,2,0,2334,TOWER GROVE,0,,,,May2014.dta
-1.79769313486232e+308,-,3187,U,356778,07may2014,2014,5,7,1600,5,2014,20,204200,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,1,0,0,1,6,0,6120,W. FLORISSANT,0,,,,May2014.dta
-1.79769313486232e+308,-,3188,U,356827,07may2014,2014,5,7,2141,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,4700,S GRAND BLVD,0,GRAND,,,May2014.dta
-1.79769313486232e+308,-,3190,U,356911,08may2014,2014,5,8,1511,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1800,CHESTNUT ST,0,CHESTNUT,ALOE PARK,PARK,May2014.dta
-1.79769313486232e+308,-,3191,U,357045,09may2014,2014,5,9,1445,5,2014,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,4,0,3600,MONTGOMERY,0,,,CITY STREET,May2014.dta
-1.79769313486232e+308,-,3194,U,357354,11may2014,2014,5,11,2100,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,1,500,WILMINGTON AVE,0,WILMINGTON,,,May2014.dta
-1.79769313486232e+308,-,3196,U,357411,12may2014,2014,5,12,1010,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,56,4500,COTE BRILLIANTE AVE,0,,,,May2014.dta
-1.79769313486232e+308,-,3198,U,357608,14may2014,2014,5,14,55,5,2014,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,0,5545,BATES,0,,SIDEWALK,,May2014.dta
-1.79769313486232e+308,-,3201,U,357965,17may2014,2014,5,17,15,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,OLIVE ST,0,OLIVE,PARKSIDE PLAZA,,May2014.dta
-1.79769313486232e+308,-,3203,U,358014,17may2014,2014,5,17,1046,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,16,3900,S SPRING AVE,0,SPRING,,,May2014.dta
-1.79769313486232e+308,-,3205,U,358188,18may2014,2014,5,18,1920,5,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,5,0,1301,N SKINKER BLVD,0,PAGE,,,May2014.dta
-1.79769313486232e+308,-,3207,U,358264,19may2014,2014,5,19,1029,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,59,2500,N GRAND BLVD,0,GRAND,,REAR,May2014.dta
-1.79769313486232e+308,-,3209,U,358510,21may2014,2014,5,21,815,5,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,0,5100,I 70 WESTBOUND,0,,,,May2014.dta
-1.79769313486232e+308,-,3212,U,358625,22may2014,2014,5,22,25,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,80,6500,LEONA ST,0,LEONA,CARONDOLET PARK,INSIDE PARK,May2014.dta
-1.79769313486232e+308,-,3214,U,358729,22may2014,2014,5,22,2205,5,2014,6,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,1,0,0,1,3,0,2553,GRAVOIS,0,,CONOCO,GAS STATION,May2014.dta
894831.103373412,994590.4626590681,3216,T,358857,23may2014,2014,5,23,2300,5,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,6,64,5300,BROADWAY,0,BROADWAY,DADDIES MONEY BAR,NUISANCE ABATEMENT PROPERTY,May2014.dta
-1.79769313486232e+308,-,3219,U,358998,25may2014,2014,5,25,215,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,100,MORGAN ST,0,2ND,,@BIG DADDYS,May2014.dta
-1.79769313486232e+308,-,3223,U,359323,28may2014,2014,5,28,500,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,50,3600,HAMILTON AVE,0,,,@HOTEL- VEGAS INN,May2014.dta
-1.79769313486232e+308,-,3227,U,359633,30may2014,2014,5,30,1809,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,52,2400,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,NORTHVIEW VILLAGE,,May2014.dta
-1.79769313486232e+308,-,3228,U,359644,30may2014,2014,5,30,2030,5,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,47,300,DE BALIVIERE AVE,0,DE BALIVIERE,METROLINK FOREST PARK,TRAIN PLATFORM,May2014.dta
-1.79769313486232e+308,-,3230,U,359697,31may2014,2014,5,31,400,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,53,700,BAYARD AVE,0,BAYARD,,,May2014.dta
-1.79769313486232e+308,-,3231,U,359775,01jul2013,2013,7,1,1,5,2014,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,2,15,3800,POTOMAC ST,0,POTOMAC,,,May2014.dta
-1.79769313486232e+308,-,3232,U,359777,01aug2013,2013,8,1,2100,5,2014,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,4,36,800,N 18TH ST,0,18TH,,,May2014.dta
-1.79769313486232e+308,-,3234,U,359783,19oct2013,2013,10,19,1200,5,2014,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,5,51,5000,PAGE BLVD,0,PAGE,,,May2014.dta
-1.79769313486232e+308,-,3236,U,359789,01dec2013,2013,12,1,1,5,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,78,6000,HAMILTON TER,0,HAMILTON,,,May2014.dta
