X,Y,OBJECTID_1,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,dateoccu_1,dateoccu_2,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
-1.79769313486232e+308,-1.79769313486232e+308,3365,3365,U,0.00000000000,A,,,-1,,,1601 LAWRENCE ST,365146,07jul2014,-150.81859619300,-26.65376231780,2014,7,7,1010,7,2014,6,69602,"LARCENY-ALL OTHER $500 - $24,999",1,0,0,1,2,28,1601,LAWRENCE ST,0,,,,0,0,July2014.dta,1601 LAWRENCE ST
-1.79769313486232e+308,-1.79769313486232e+308,3366,3366,U,0.00000000000,A,,,-1,,,2600 GRAVOIS AVE,365165,07jul2014,-150.81859619300,-26.65376231780,2014,7,7,1230,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,7-11,,0,0,July2014.dta,2600 GRAVOIS AVE
907790.748713911,1017492.93457057,3367,3367,M,100.00000000000,A,800 PINE ST,,115531,,PointAddress,800 PINE ST,365166,07jul2014,-150.81859619300,-26.65376231780,2014,7,7,1245,7,2014,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,4,35,800,PINE ST,0,PINE,8TH AND PINE METRO LINK STATION,METRO LINK AGENCY,0,0,July2014.dta,800 PINE ST
906802.343210414,1016333.48314932,3368,3368,M,100.00000000000,A,1000 CLARK AVE,,88312,,PointAddress,1000 CLARK AVE,365232,07jul2014,-150.81859619300,-26.65376231780,2014,7,7,2001,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1000,CLARK AVE,0,,,,0,0,July2014.dta,1000 CLARK AVE
-1.79769313486232e+308,-1.79769313486232e+308,3369,3369,U,0.00000000000,A,,,-1,,,4400 CLARENCE AVE,365356,08jul2014,-128.48856728500,-31.34308548480,2014,7,8,1919,7,2014,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,6,68,4400,CLARENCE AVE,0,GRAND,,,0,0,July2014.dta,4400 CLARENCE AVE
896038.696430661,997489.905679069,3370,3370,M,100.00000000000,A,4553 S BROADWAY,,33246,,PointAddress,4553 SOUTH BROADWAY,365393,08jul2014,-128.48856728500,-31.34308548480,2014,7,8,2300,7,2014,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,1,17,4553,SOUTH BROADWAY,0,S. BROADWAY,PHILLIPS 66,,0,0,July2014.dta,4553 SOUTH BROADWAY
-1.79769313486232e+308,-1.79769313486232e+308,3371,3371,U,0.00000000000,A,,,-1,,,6200 MORGANFORD RD,365642,10jul2014,-133.25027777000,-31.09761055460,2014,7,10,2330,7,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,5,6200,MORGANFORD RD,0,,,,0,0,July2014.dta,6200 MORGANFORD RD
-1.79769313486232e+308,-1.79769313486232e+308,3372,3372,U,0.00000000000,A,,,-1,,,600 MARKET ST,365651,11jul2014,-110.76610275800,-26.85813406150,2014,7,11,5,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,600,MARKET ST,0,MARKET,MIKE SHANNONS,,0,0,July2014.dta,600 MARKET ST
-1.79769313486232e+308,-1.79769313486232e+308,3373,3373,U,0.00000000000,A,,,-1,,,600 MARKET ST,365687,11jul2014,-110.76610275800,-26.85813406150,2014,7,11,1040,7,2014,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,4,35,600,MARKET ST,0,,KIENER PLAZA,PARK BENCH,0,0,July2014.dta,600 MARKET ST
903552.996362664,1017697.38002782,3374,3374,M,100.00000000000,A,1820 MARKET ST,,61525,,PointAddress,1820 MARKET ST,365885,12jul2014,-112.89518641300,-31.49483711030,2014,7,12,1820,7,2014,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,4,36,1820,MARKET ST,0,,UNION STATION,@UNION STATION,0,0,July2014.dta,1820 MARKET ST
-1.79769313486232e+308,-1.79769313486232e+308,3375,3375,U,0.00000000000,A,,,-1,,,3101 CARDINAL AVE,365915,12jul2014,-112.89518641300,-31.49483711030,2014,7,12,2145,7,2014,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,4,59,3101,CARDINAL AVE,0,,,,0,0,July2014.dta,3101 CARDINAL AVE
-1.79769313486232e+308,-1.79769313486232e+308,3376,3376,U,0.00000000000,A,,,-1,,,2022 I 70 WESTBOUND,365967,13jul2014,-114.81859619300,-26.65376231780,2014,7,13,630,7,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,4,64,2022,I 70 WESTBOUND,0,,,,0,0,July2014.dta,2022 I 70 WESTBOUND
888546.342648994,1025092.63360999,3377,3377,M,90.87000000000,A,400 N EUCLID AVE,,60463,,PointAddress,400 S EUCLID AVE,365997,13jul2014,-114.81859619300,-26.65376231780,2014,7,13,1450,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,38,400,S EUCLID AVE,0,,CENTRAL WEST END,@CWE METROLINK,0,0,July2014.dta,400 S EUCLID AVE
-1.79769313486232e+308,-1.79769313486232e+308,3378,3378,U,0.00000000000,A,,,-1,,,1 BARNES JEWISH PLZ,366088,14jul2014,-92.48856728500,-31.34308548480,2014,7,14,1000,7,2014,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1,0,0,1,5,38,1,BARNES JEWISH PLZ,0,BARNES JEWISH,,,0,0,July2014.dta,1 BARNES JEWISH PLZ
-1.79769313486232e+308,-1.79769313486232e+308,3379,3379,U,0.00000000000,A,,,-1,,,800 HADLEY ST,366101,14jul2014,-92.48856728500,-31.34308548480,2014,7,14,1210,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,800,HADLEY ST,0,HADLEY,,WEST SIDE OF BUILDING,0,0,July2014.dta,800 HADLEY ST
905075.837805163,1016405.62178458,3380,3380,M,100.00000000000,A,1400 SPRUCE ST,,127984,,PointAddress,1400 SPRUCE ST,366107,14jul2014,-92.48856728500,-31.34308548480,2014,7,14,1300,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,SPRUCE ST,0,SPRUCE,CIVIC CENTER METRO LINK STATION,METRO LINK AGENCY,0,0,July2014.dta,1400 SPRUCE ST
885001.933071163,994204.06743449,3381,3381,M,89.04000000000,A,4050 LOUGHBOROUGH AVE,,218631,,PointAddress,4050 LOUGHBOROUGH DR,366179,15jul2014,-94.81380854410,-26.98439577980,2014,7,15,100,7,2014,18,182400,DRUGS-POSSESSION/MARIJUANA,1,0,0,1,1,80,4050,LOUGHBOROUGH DR,0,,CARONDELET PARK,,0,0,July2014.dta,4050 LOUGHBOROUGH DR
-1.79769313486232e+308,-1.79769313486232e+308,3382,3382,U,0.00000000000,A,,,-1,,,2200 CASS AVE,366356,16jul2014,-97.25027777040,-31.09761055460,2014,7,16,1422,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,61,2200,CASS AVE,0,,,,0,0,July2014.dta,2200 CASS AVE
-1.79769313486232e+308,-1.79769313486232e+308,3383,3383,U,0.00000000000,A,,,-1,,,3700 KEOKUK ST,366592,18jul2014,-76.89518641330,-31.49483711030,2014,7,18,800,7,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3700,KEOKUK ST,0,KEOKUK,,,0,0,July2014.dta,3700 KEOKUK ST
-1.79769313486232e+308,-1.79769313486232e+308,3384,3384,U,0.00000000000,A,,,-1,,,2600 GRAVOIS AVE,366687,18jul2014,-76.89518641330,-31.49483711030,2014,7,18,2043,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,,,0,0,July2014.dta,2600 GRAVOIS AVE
907679.168556497,1015248.29010974,3385,3385,M,100.00000000000,A,600 S 7TH ST,,177018,,PointAddress,600 S 7TH ST,366763,19jul2014,-78.81859619300,-26.65376231780,2014,7,19,1255,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,600,S 7TH ST,0,7TH,PATTY O S,,0,0,July2014.dta,600 S 7TH ST
-1.79769313486232e+308,-1.79769313486232e+308,3386,3386,U,0.00000000000,A,,,-1,,,3800 POTOMAC ST,366782,19jul2014,-78.81859619300,-26.65376231780,2014,7,19,1600,7,2014,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,2,15,3800,POTOMAC ST,0,,,,0,0,July2014.dta,3800 POTOMAC ST
-1.79769313486232e+308,-1.79769313486232e+308,3387,3387,U,0.00000000000,A,,,-1,,,1300 LAUREL ST,366839,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,5,7,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,78,1300,LAUREL ST,0,,,,0,0,July2014.dta,1300 LAUREL ST
881824.589360245,1021308.1506934,3388,3388,M,100.00000000000,A,5541 GRAND DR,,228673,,PointAddress,5541 GRAND DR,366914,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,1612,7,2014,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,2,82,5541,GRAND DR,0,,,BRIDGE,0,0,July2014.dta,5541 GRAND DR
878092.960012496,1028564.48296549,3389,3389,M,100.00000000000,A,700 ROSEDALE AVE,,101928,,PointAddress,700 ROSEDALE AVE,366926,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,1800,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,48,700,ROSEDALE AVE,0,ROSEDALE,METROLINK DELMAR,PARKING LOT,0,0,July2014.dta,700 ROSEDALE AVE
910075.150313079,1016463.19319174,3390,3390,M,90.87000000000,A,400 S MEMORIAL DR,,221856,,PointAddress,400 MEMORIAL DR,366966,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,2232,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,400,MEMORIAL DR,0,,,,0,0,July2014.dta,400 MEMORIAL DR
-1.79769313486232e+308,-1.79769313486232e+308,3391,3391,U,0.00000000000,A,,,-1,,,3900 N VANDEVENTER AVE,367034,21jul2014,-58.81380854410,-26.98439577980,2014,7,21,1300,7,2014,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,4,59,3900,N VANDEVENTER AVE,0,NEWCOMB,,BLOCK,0,0,July2014.dta,3900 N VANDEVENTER AVE
-1.79769313486232e+308,-1.79769313486232e+308,3392,3392,U,0.00000000000,A,,,-1,,,1412 SPRUCE,367042,21jul2014,-58.81380854410,-26.98439577980,2014,7,21,1515,7,2014,18,182400,DRUGS-POSSESSION/MARIJUANA,1,0,0,1,4,36,1412,SPRUCE,0,,CIVIC CENTER METROLINK STATION,CIVIC CENTER METRO BUS STOP,0,0,July2014.dta,1412 SPRUCE
887170.143301662,993836.243695073,3393,3393,M,89.04000000000,A,3900 HOLLY HILLS AVE,,162428,,PointAddress,3900 HOLLY HILLS BLVD,367067,21jul2014,-58.81380854410,-26.98439577980,2014,7,21,1816,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,80,3900,HOLLY HILLS BLVD,0,,CARONDELET PARK,,0,0,July2014.dta,3900 HOLLY HILLS BLVD
-1.79769313486232e+308,-1.79769313486232e+308,3394,3394,U,0.00000000000,A,,,-1,,,500 CONVENTION PZ,367081,21jul2014,-58.81380854410,-26.98439577980,2014,7,21,2044,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,500,CONVENTION PZ,0,,EDWARD JONES DOME,,0,0,July2014.dta,500 CONVENTION PZ
-1.79769313486232e+308,-1.79769313486232e+308,3395,3395,U,0.00000000000,A,,,-1,,,1100 HORNSBY AVE,367128,22jul2014,-61.25027777040,-31.09761055460,2014,7,22,645,7,2014,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,74,1100,HORNSBY AVE,0,HORNSBY,,,0,0,July2014.dta,1100 HORNSBY AVE
899824.582559664,1012930.91810407,3396,3396,M,100.00000000000,A,1655 S JEFFERSON AVE,,48134,,PointAddress,1655 S. JEFFERSON,367284,23jul2014,-38.76610275840,-26.85813406150,2014,7,23,1228,7,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,31,1655,S. JEFFERSON,0,S. JEFFERSON,,,0,0,July2014.dta,1655 S. JEFFERSON
909068.44858633,1020849.08665091,3397,3397,M,100.00000000000,A,1206 N 8TH ST,,85114,,PointAddress,1206 N. 8TH,367288,23jul2014,-38.76610275840,-26.85813406150,2014,7,23,1349,7,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,1206,N. 8TH,0,N. 8TH,,,0,0,July2014.dta,1206 N. 8TH
909354.605166245,1018234.1509359,3398,3398,M,100.00000000000,A,500 N BROADWAY,,23396,,PointAddress,500 N BROADWAY,367330,23jul2014,-38.76610275840,-26.85813406150,2014,7,23,1900,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,500,N BROADWAY,0,,,,0,0,July2014.dta,500 N BROADWAY
-1.79769313486232e+308,-1.79769313486232e+308,3399,3399,U,0.00000000000,A,,,-1,,,700 CHESTNUT ST,367443,24jul2014,-40.89518641330,-31.49483711030,2014,7,24,1730,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,700,CHESTNUT ST,0,,KIENER PLAZA,,0,0,July2014.dta,700 CHESTNUT ST
905541.16430233,1013272.91742007,3400,3400,M,100.00000000000,A,1200 S 11TH ST,,111709,,PointAddress,1200 S. 11TH,367520,25jul2014,-42.81859619300,-26.65376231780,2014,7,25,1027,7,2014,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,34,1200,S. 11TH,0,S. 11TH,,,0,0,July2014.dta,1200 S. 11TH
900377.811111994,1033496.9530874,3401,3401,M,100.00000000000,A,4300 WARNE AVE,,126955,,PointAddress,4300 WARNE AVE,367644,26jul2014,-20.48856728500,-31.34308548480,2014,7,26,400,7,2014,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,67,4300,WARNE AVE,0,,,,0,0,July2014.dta,4300 WARNE AVE
-1.79769313486232e+308,-1.79769313486232e+308,3402,3402,U,0.00000000000,A,,,-1,,,1100 PINE ST,367723,26jul2014,-20.48856728500,-31.34308548480,2014,7,26,2110,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1100,PINE ST,0,,TANNER B S RESTAURANT,PARKING LOT,0,0,July2014.dta,1100 PINE ST
907625.747403495,1021802.10574224,3403,3403,M,100.00000000000,A,1400 N 13TH ST,,114950,,PointAddress,1400 N 13TH ST,367772,27jul2014,-22.81380854410,-26.98439577980,2014,7,27,950,7,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,62,1400,N 13TH ST,0,13TH,,,0,0,July2014.dta,1400 N 13TH ST
907711.836142078,1018137.02711441,3404,3404,M,100.00000000000,A,315 N 9TH ST,,72609,,PointAddress,315 N 9TH,367984,29jul2014,-2.76610275838,-26.85813406150,2014,7,29,655,7,2014,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,35,315,N 9TH,0,,,SCHNUCKS CULINARIA,0,0,July2014.dta,315 N 9TH
907316.836603995,1026681.96409274,3405,3405,M,100.00000000000,A,2900 HADLEY ST,,134435,,PointAddress,2900 HADLEY ST,368234,31jul2014,-6.81859619302,-26.65376231780,2014,7,31,1507,7,2014,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,4,63,2900,HADLEY ST,0,HADLEY,,,0,0,July2014.dta,2900 HADLEY ST
897671.425776746,1035829.70728016,3406,3406,M,100.00000000000,A,4443 CLARENCE AVE,,153149,,PointAddress,4443 CLARENCE,368267,29oct2013,0.00000000000,0.00000000000,2013,10,29,1900,7,2014,6,67701,LARCENY-FROM BUILDING UNDER $500,0,0,0,1,6,68,4443,CLARENCE,0,CLARENCE,,,0,0,July2014.dta,4443 CLARENCE
905626.847857997,1024449.84454124,3407,3407,M,100.00000000000,A,1839 HOGAN ST,,129895,,PointAddress,1839 HOGAN,368274,18dec2013,0.00000000000,0.00000000000,2013,12,18,1030,7,2014,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,4,60,1839,HOGAN,0,HOGAN,HOGAN STREET REGIONAL YOUTH CENTER,,0,0,July2014.dta,1839 HOGAN
-1.79769313486232e+308,-1.79769313486232e+308,3408,3408,U,0.00000000000,A,,,-1,,,2300 VIRGINIA,368277,01jan2010,179.23054827200,-25.17817412260,2010,1,1,1321,8,2014,2,21000,RAPE -- FORCIBLE,0,0,0,1,3,25,2300,VIRGINIA,0,VIRGINIA,,,0,0,August2014.dta,2300 VIRGINIA
-1.79769313486232e+308,-1.79769313486232e+308,3409,3409,U,0.00000000000,A,,,-1,,,4600 ALDINE AVE,368278,01jan2011,179.23082577700,-25.16916286540,2011,1,1,1200,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,56,4600,ALDINE AVE,0,COTE BRILLIANTE,,,0,0,August2014.dta,4600 ALDINE AVE
884883.478255577,991039.941216819,3410,3410,M,100.00000000000,A,3800 CARONDELET BLVD,,207643,,PointAddress,3800 CARONDELET BLVD,368279,01jan2013,179.23138038600,-25.15114030950,2013,1,1,1,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,4,3800,CARONDELET BLVD,0,CARONDELET,,,0,0,August2014.dta,3800 CARONDELET BLVD
905323.747742411,1016262.77134849,3411,3411,M,100.00000000000,A,400 S 14TH ST,,98749,,PointAddress,400 S 14TH ST,368288,11feb2013,-128.52908459500,-52.56888693400,2013,2,11,700,8,2014,17,179100,RISKING INFECTION OF ANOTHER BY HIV,1,0,0,1,4,36,400,S 14TH ST,0,14TH,,@HOTEL- SHERATON,0,0,August2014.dta,400 S 14TH ST
-1.79769313486232e+308,-1.79769313486232e+308,3412,3412,U,0.00000000000,A,,,-1,,,10650 RIVERVIEW,368297,09apr2014,0.00000000000,0.00000000000,2014,4,9,49,8,2014,4,43203,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,0,0,0,1,6,75,10650,RIVERVIEW,0,,,,0,0,August2014.dta,10650 RIVERVIEW
-1.79769313486232e+308,-1.79769313486232e+308,3413,3413,U,0.00000000000,A,,,-1,,,3500 PARK AVE,368318,24may2012,0.00000000000,0.00000000000,2012,5,24,1,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,31,3500,PARK AVE,0,PARK,,APT A,0,0,August2014.dta,3500 PARK AVE
-1.79769313486232e+308,-1.79769313486232e+308,3414,3414,U,0.00000000000,A,,,-1,,,1500 SELLS AVE,368319,24may2013,0.00000000000,0.00000000000,2013,5,24,900,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,73,1500,SELLS AVE,0,SELLS,,,0,0,August2014.dta,1500 SELLS AVE
877821.707274161,1027084.58435049,3415,3415,M,100.00000000000,A,6154 WASHINGTON AVE,,5492,,PointAddress,6154 WASHINGTON,368320,24may2014,0.00000000000,0.00000000000,2014,5,24,228,8,2014,6,64701,LARCENY-FROM MTR VEH UNDER $500,0,0,0,1,5,46,6154,WASHINGTON,0,,,,0,0,August2014.dta,6154 WASHINGTON
-1.79769313486232e+308,-1.79769313486232e+308,3416,3416,U,0.00000000000,A,,,-1,,,700 BEAUMONT,368327,07jun2014,-150.67183235400,-24.87390295060,2014,6,7,1,8,2014,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1,0,0,1,4,37,700,BEAUMONT,0,BEAUMONT,,,0,0,August2014.dta,700 BEAUMONT
898159.200063661,1002522.42153265,3417,3417,M,90.87000000000,A,3751 S JEFFERSON AVE,,48509,,PointAddress,3751 JEFFERSON,368341,22jun2014,-61.06584656620,-29.32113741670,2014,6,22,1530,8,2014,6,63701,LARCENY-SHOPLIFT UNDER $500,0,0,0,1,3,19,3751,JEFFERSON,0,JEFFERSON,,,0,0,August2014.dta,3751 JEFFERSON
892553.766720746,1044848.69678807,3418,3418,M,90.87000000000,A,5728 W FLORISSANT AVE,,54919,,PointAddress,5728 FLORISSANT,368371,05jul2014,-146.76610275800,-26.85813406150,2014,7,5,1415,8,2014,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,6,72,5728,FLORISSANT,0,FLORISSANT,,,0,0,August2014.dta,5728 FLORISSANT
910820.067130327,1021768.36138716,3419,3419,M,100.00000000000,A,1400 N 1ST ST,,168136,,PointAddress,1400 NORTH 1ST,368425,19jul2014,-78.81859619300,-26.65376231780,2014,7,19,1400,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,64,1400,NORTH 1ST,0,NORTH 1ST,,,0,0,August2014.dta,1400 NORTH 1ST
906357.401843078,1016821.32928649,3420,3420,M,100.00000000000,A,200 S TUCKER BLVD,,77432,,PointAddress,200 S TUCKER BLVD,368427,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,1,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,200,S TUCKER BLVD,0,TUCKER,,@JUSTICE CENTER,0,0,August2014.dta,200 S TUCKER BLVD
897266.205130495,1001819.07221757,3421,3421,M,100.00000000000,A,3900 IOWA AVE,,125253,,PointAddress,3900 IOWA AVE,368428,20jul2014,-56.48856728500,-31.34308548480,2014,7,20,1,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,3900,IOWA AVE,0,IOWA,,,0,0,August2014.dta,3900 IOWA AVE
908956.960948411,1026907.58470449,3422,3422,M,100.00000000000,A,31 PRODUCE ROW,,210430,,PointAddress,31 PRODUCE ROW,368440,21jul2014,-58.81380854410,-26.98439577980,2014,7,21,830,8,2014,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,4,64,31,PRODUCE ROW,0,PRODUCE,,IN REAR LOADING DOCK,0,0,August2014.dta,31 PRODUCE ROW
894940.44961141,1041027.14111099,3423,3423,M,100.00000000000,A,5463 QUEENS AVE,,206265,,PointAddress,5463 QUEENS,368487,25jul2014,-42.81859619300,-26.65376231780,2014,7,25,1135,8,2014,26,266510,PUBLIC ORDER-TRESPASSING,0,0,0,1,6,71,5463,QUEENS,0,QUEENS,,,0,0,August2014.dta,5463 QUEENS
910820.067130327,1021768.36138716,3424,3424,M,100.00000000000,A,1400 N 1ST ST,,168136,,PointAddress,1400 NORTH FIRST,368498,25jul2014,-42.81859619300,-26.65376231780,2014,7,25,2130,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,64,1400,NORTH FIRST,0,NORTH FIRST,,,0,0,August2014.dta,1400 NORTH FIRST
893308.147101745,998817.567065738,3425,3425,M,100.00000000000,A,4500 LOUISIANA AVE,,105859,,PointAddress,4500 LOUISIANA AVE,368531,27jul2014,-22.81380854410,-26.98439577980,2014,7,27,2300,8,2014,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,1,16,4500,LOUISIANA AVE,0,,,,0,0,August2014.dta,4500 LOUISIANA AVE
-1.79769313486232e+308,-1.79769313486232e+308,3426,3426,U,0.00000000000,A,,,-1,,,1573 SANDFORD,368538,28jul2014,-25.25027777040,-31.09761055460,2014,7,28,1350,8,2014,11,112010,FRAUD-CREDIT DEVICE/OVER $150,1,0,0,1,2,43,1573,SANDFORD,0,SANDFORD,,,0,0,August2014.dta,1573 SANDFORD
909025.331218496,1015782.53805699,3427,3427,T,90.87000000000,A,300 S 4TH ST,,180650,,PointAddress,300 4TH,368542,28jul2014,-25.25027777040,-31.09761055460,2014,7,28,2140,8,2014,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,0,1,4,35,300,4TH,0,4TH,MANSION HOUSE,@MANSION HOUSE,0,0,August2014.dta,300 4TH
907899.504073828,1018578.40779332,3428,3428,M,100.00000000000,A,800 WASHINGTON AVE,,3836,,PointAddress,800 WASHINGTON AVE,368574,30jul2014,-4.89518641335,-31.49483711030,2014,7,30,1200,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,800,WASHINGTON AVE,0,WASHINGTON,,@HOTEL- RENAISSANCE GRAND HOTEL,0,0,August2014.dta,800 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,3429,3429,U,0.00000000000,A,,,-1,,,4500 LINDELL BLVD,368669,01aug2014,0.00000000000,0.00000000000,2014,8,1,900,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,38,4500,LINDELL BLVD,0,GRAND,JEFFERSON ARMS,,0,0,August2014.dta,4500 LINDELL BLVD
-1.79769313486232e+308,-1.79769313486232e+308,3430,3430,U,0.00000000000,A,,,-1,,,3600 DUNNICA AVE,368678,01aug2014,0.00000000000,0.00000000000,2014,8,1,1100,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3600,DUNNICA AVE,0,DUNNICA,,,0,0,August2014.dta,3600 DUNNICA AVE
-1.79769313486232e+308,-1.79769313486232e+308,3431,3431,U,0.00000000000,A,,,-1,,,700 HODIAMONT AVE,368740,01aug2014,0.00000000000,0.00000000000,2014,8,1,2004,8,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,48,700,HODIAMONT AVE,0,HODIAMONT,METROLINK DELMAR PLATFORM,TRAIN PLATFORM,0,0,August2014.dta,700 HODIAMONT AVE
908326.931368578,1017718.65196691,3432,3432,M,100.00000000000,A,700 OLIVE ST,,9662,,PointAddress,700 OLIVE ST,368867,02aug2014,0.00000000000,0.00000000000,2014,8,2,1835,8,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,700,OLIVE ST,0,OLIVE,LACLEDE GAS HQ,ALLEY,0,0,August2014.dta,700 OLIVE ST
885118.343599495,1029007.61265665,3433,3433,M,100.00000000000,A,5300 MAPLE AVE,,37936,,PointAddress,5300 MAPLE AVE,368900,02aug2014,0.00000000000,0.00000000000,2014,8,2,2300,8,2014,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,49,5300,MAPLE AVE,0,MAPLE,,APT A,0,0,August2014.dta,5300 MAPLE AVE
-1.79769313486232e+308,-1.79769313486232e+308,3434,3434,U,0.00000000000,A,,,-1,,,300 CARR ST,368948,03aug2014,0.00000000000,0.00000000000,2014,8,3,840,8,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,300,CARR ST,0,CARR,,,0,0,August2014.dta,300 CARR ST
-1.79769313486232e+308,-1.79769313486232e+308,3435,3435,U,0.00000000000,A,,,-1,,,700 PINE ST,369009,03aug2014,0.00000000000,0.00000000000,2014,8,3,1804,8,2014,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,700,PINE ST,0,,,,0,0,August2014.dta,700 PINE ST
