id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source,mergedileads
454538,28apr2016,2016,4,28,1720,April,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,1,4250,W GERMANIA ST,,,,,0,0,April2016.dta,4250 W GERMANIA ST
454596,29apr2016,2016,4,29,1017,April,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,0,4,4419,N. 19TH,,N. 19TH,,NUISANCE ABATEMENT PROPERTY,0,0,April2016.dta,4419 N. 19TH
454610,29apr2016,2016,4,29,1323,April,2016,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,0,3,2100,S JEFFERSON,,,BENTON PARK,,0,0,April2016.dta,2100 S JEFFERSON
454812,01jan2016,2016,1,1,848,May,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,6,69,4700,FARLIN AVE,,FARLIN,,,0,0,May2016.dta,4700 FARLIN AVE
454822,17jan2016,2016,1,17,723,May,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,3,24,2627,TEXAS,,,,,0,0,May2016.dta,2627 TEXAS
454823,17jan2016,2016,1,17,1806,May,2016,Robbery,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,Yes,No,No,1,2,15,3517,GRAND,,,,: @KENTUCKY FRIED CHICKEN - S GRAND,0,0,May2016.dta,3517 GRAND
454824,17jan2016,2016,1,17,1806,May,2016,Homicide,10000,HOMICIDE,No,No,No,1,2,15,3517,GRAND,,,,: @KENTUCKY FRIED CHICKEN - S GRAND,0,0,May2016.dta,3517 GRAND
454828,01feb2016,2016,2,1,1,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,62,1100,HADLEY ST,,WHITTIER,,,0,0,May2016.dta,1100 HADLEY ST
454836,12feb2016,2016,2,12,1200,May,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,4,60,1600,N 17TH ST,,17TH,,,0,0,May2016.dta,1600 N 17TH ST
454855,09mar2016,2016,3,9,1630,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3400,MINNESOTA AVE,,MINNESOTA,,,0,0,May2016.dta,3400 MINNESOTA AVE
454870,24mar2016,2016,3,24,700,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,5,5400,GRAVOIS AVE,,GRAVOIS,ADVENTURE LEARNING CENTER,,0,0,May2016.dta,5400 GRAVOIS AVE
454871,24mar2016,2016,3,24,700,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,5,5400,GRAVOIS AVE,,GRAVOIS,ADVENTURE LEARNING CENTER,,0,0,May2016.dta,5400 GRAVOIS AVE
454876,25mar2016,2016,3,25,1630,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,5000,MINNESOTA AVE,,MICHIGAN,,,0,0,May2016.dta,5000 MINNESOTA AVE
454889,01apr2016,2016,4,1,1736,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,33,1200,S TUCKER BLVD,,TUCKER,,,0,0,May2016.dta,1200 S TUCKER BLVD
454902,06apr2016,2016,4,6,1930,May,2016,Larceny,66701,LARCENY-BICYCLES UNDER $500,No,No,No,1,4,36,1600,LOCUST,,LOCUST,,,0,0,May2016.dta,1600 LOCUST
454933,15apr2016,2016,4,15,441,May,2016,Aggravated Assault,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,No,No,No,1,6,74,6,GAST,,GAST,,,0,0,May2016.dta,6 GAST
454947,17apr2016,2016,4,17,910,May,2016,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,5,48,6062,CATES,,CATES,,,0,0,May2016.dta,6062 CATES
454957,19apr2016,2016,4,19,22,May,2016,Weapons,151140,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,No,No,No,1,4,59,2600,GRAND,,,,,0,0,May2016.dta,2600 GRAND
454958,19apr2016,2016,4,19,815,May,2016,Larceny,63601,"LARCENY-SHOPLIFT $500 - $24,999",No,No,No,1,3,20,710,RUSSELL,,RUSSELL,PHILLIPS 66,,0,0,May2016.dta,710 RUSSELL
454964,19apr2016,2016,4,19,2030,May,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,6,56,4666,ASHLAND CT,,ASHLAND,,STREET,0,0,May2016.dta,4666 ASHLAND CT
454978,21apr2016,2016,4,21,1800,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,53,800,AUBERT AVE,,AUBERT,,,0,0,May2016.dta,800 AUBERT AVE
454979,21apr2016,2016,4,21,1823,May,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,5,38,4121,FOREST PARK,,FOREST PARK,,PARKING LOT OF SALVATION ARMY,0,0,May2016.dta,4121 FOREST PARK
455012,25apr2016,2016,4,25,200,May,2016,Sex Offenses,176200,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,Yes,No,No,1,4,36,1800,CHESTNUT ST,,JEFFERSON,ANTHEM BLUE CROSS/ BLUE SHIELD,,0,0,May2016.dta,1800 CHESTNUT ST
455025,25apr2016,2016,4,25,2030,May,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,1,16,4531,ALASKA,,ALASKA,,,0,0,May2016.dta,4531 ALASKA
455039,27apr2016,2016,4,27,500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,1500,PAPIN ST,,LOCUST,,,0,0,May2016.dta,1500 PAPIN ST
455076,29apr2016,2016,4,29,927,May,2016,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,No,No,No,1,5,55,4827,NORTHLAND,,NORTHLAND,,,0,0,May2016.dta,4827 NORTHLAND
455082,29apr2016,2016,4,29,1600,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,62,1000,COLE ST,,COLE,,,0,0,May2016.dta,1000 COLE ST
455107,30apr2016,2016,4,30,1500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,57,4300,KENNERLY AVE,,COTE BRILLIANTE,THE VILLE APARTMENTS,EXACT APARTMENT IS UNKNOWN,0,0,May2016.dta,4300 KENNERLY AVE
455118,30apr2016,2016,4,30,2100,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,900,BATES ST,,BATES,,,0,0,May2016.dta,900 BATES ST
455170,01may2016,2016,5,1,1030,May,2016,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,3,22,2100,ARSENAL,,,BENTON PARK,,0,0,May2016.dta,2100 ARSENAL
455320,02may2016,2016,5,2,1550,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,19,2800,CHEROKEE ST,,CHEROKEE,,,0,0,May2016.dta,2800 CHEROKEE ST
455433,03may2016,2016,5,3,1500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,7100,PENNSYLVANIA AVE,,PENNSYLVANIA,,,0,0,May2016.dta,7100 PENNSYLVANIA AVE
455716,05may2016,2016,5,5,1845,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,4,67,2900,HARPER ST,,HARPER,,,0,0,May2016.dta,2900 HARPER ST
455763,06may2016,2016,5,6,7,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,200,S 8TH ST,,,,,0,0,May2016.dta,200 S 8TH ST
455909,07may2016,2016,5,7,138,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,21,1300,SIDNEY ST,,,,,0,0,May2016.dta,1300 SIDNEY ST
455942,07may2016,2016,5,7,1120,May,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,4,61,1434,HOGAN ST,,,PRESERVATION PLACE,,0,0,May2016.dta,1434 HOGAN ST
455995,07may2016,2016,5,7,2040,May,2016,Aggravated Assault,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,Yes,No,No,1,6,83,39,FAIRGROUND PARK,,,,,0,0,May2016.dta,39 FAIRGROUND PARK
455996,07may2016,2016,5,7,2040,May,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,6,83,39,FAIRGROUND PARK,,,,,0,0,May2016.dta,39 FAIRGROUND PARK
455997,07may2016,2016,5,7,2040,May,2016,Aggravated Assault,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,Yes,No,No,1,6,83,39,FAIRGROUND PARK,,,,,0,0,May2016.dta,39 FAIRGROUND PARK
456232,09may2016,2016,5,9,1530,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,1100,UNION BLVD,,CABANNE,,@LIBRARY- CABANNE BRANCH,0,0,May2016.dta,1100 UNION BLVD
456272,09may2016,2016,5,9,2030,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,13,3200,SUBLETTE AVE,,OLIVE,,,0,0,May2016.dta,3200 SUBLETTE AVE
456306,10may2016,2016,5,10,145,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,76,5600,PAMPLIN AVE,,PAMPLIN,,,0,0,May2016.dta,5600 PAMPLIN AVE
456314,10may2016,2016,5,10,400,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,1,5,4200,BEETHOVEN AVE,,BEETHOVEN,,,0,0,May2016.dta,4200 BEETHOVEN AVE
456317,10may2016,2016,5,10,659,May,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,5,50,1900,HODIAMONT AVE,,HODIAMONT,,STREET,0,0,May2016.dta,1900 HODIAMONT AVE
456517,11may2016,2016,5,11,1730,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,CHRIST CATHEDRAL,,0,0,May2016.dta,1200 LOCUST ST
456595,12may2016,2016,5,12,1200,May,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,2531,W HEBERT,,W HEBERT,,NUISANCE ABATEMENT PROPERTY,0,0,May2016.dta,2531 W HEBERT
456596,12may2016,2016,5,12,1219,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1200,ST CHARLES ST,,,,,0,0,May2016.dta,1200 ST CHARLES ST
456719,13may2016,2016,5,13,933,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,N TUCKER BLVD,,TUCKER,,,0,0,May2016.dta,400 N TUCKER BLVD
456735,13may2016,2016,5,13,1237,May,2016,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",Yes,No,No,1,0,0,123,SPRING GARDEN,,,,,0,0,May2016.dta,123 SPRING GARDEN
456872,14may2016,2016,5,14,1202,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,5100,VERNON AVE,,VERNON,,,0,0,May2016.dta,5100 VERNON AVE
456955,15may2016,2016,5,15,55,May,2016,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,1136,WASHINGTON,,WASHINGTON,,,0,0,May2016.dta,1136 WASHINGTON
457074,15may2016,2016,5,15,2300,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4400,ASHLAND AVE,,ASHLAND,,,0,0,May2016.dta,4400 ASHLAND AVE
457087,16may2016,2016,5,16,1,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,62,1100,CARR ST,,OLIVE,,,0,0,May2016.dta,1100 CARR ST
457134,16may2016,2016,5,16,1111,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,500,PINE ST,,,KIENER EAST GARAGE,,0,0,May2016.dta,500 PINE ST
457159,16may2016,2016,5,16,1455,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,100,S 14TH ST,,14TH,SCOTTRADE CENTER,,0,0,May2016.dta,100 S 14TH ST
457410,18may2016,2016,5,18,1550,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,S 8TH ST,,8TH,METRO LINK AGENCY,STADIUM METRO LINK STATION,0,0,May2016.dta,400 S 8TH ST
457562,19may2016,2016,5,19,2153,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3800,S GRAND BLVD,,,,,0,0,May2016.dta,3800 S GRAND BLVD
457756,21may2016,2016,5,21,1247,May,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,2,27,4000,CLEVELAND AVE,,CLEVELAND,,,0,0,May2016.dta,4000 CLEVELAND AVE
457903,22may2016,2016,5,22,1241,May,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,2,15,3200,S KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,@HOME DEPOT,0,0,May2016.dta,3200 S KINGSHIGHWAY BLVD
457975,22may2016,2016,5,22,2300,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,42,6300,OAKLAND AVE,,OAKLAND,,,0,0,May2016.dta,6300 OAKLAND AVE
457992,23may2016,2016,5,23,200,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,3200,MORGANFORD RD,,MORGANFORD,,,0,0,May2016.dta,3200 MORGANFORD RD
458008,23may2016,2016,5,23,825,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,N TUCKER BLVD,,TUCKER,GLOBE,,0,0,May2016.dta,700 N TUCKER BLVD
458023,23may2016,2016,5,23,1200,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1300,WASHINGTON AVE,,,US BANK,,0,0,May2016.dta,1300 WASHINGTON AVE
458043,23may2016,2016,5,23,1500,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1400,PARK AVE,,RUTGER,,,0,0,May2016.dta,1400 PARK AVE
458306,25may2016,2016,5,25,1340,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,May2016.dta,700 CARR LANE DR
458308,25may2016,2016,5,25,1355,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CONCOURSE DR,,CONCOURSE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CONCOURSE DR
458395,26may2016,2016,5,26,359,May,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,6,68,4300,CLARENCE AVE,,CLARENCE,,BLOCK,0,0,May2016.dta,4300 CLARENCE AVE
458426,26may2016,2016,5,26,1100,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,76,6200,SHERRY AVE,,SHERRY,,,0,0,May2016.dta,6200 SHERRY AVE
458432,26may2016,2016,5,26,1219,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,400,N TUCKER BLVD,,,JEFFERSON ARMS,,0,0,May2016.dta,400 N TUCKER BLVD
458435,26may2016,2016,5,26,1253,May,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,4,59,3100,CASS AVE,,CASS,WILLIAM J HARRISON CENTER,ST. LOUIS COMMUNITY COLLEGE,0,0,May2016.dta,3100 CASS AVE
458437,26may2016,2016,5,26,1310,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CARR LANE DR
458480,26may2016,2016,5,26,1800,May,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,5,50,3300,HAMILTON AVE,,HAMILTON,,,0,0,May2016.dta,3300 HAMILTON AVE
458558,27may2016,2016,5,27,1101,May,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,65,3707,N. 25TH,,N. 25TH,,NUISANCE ABATEMENT PROPERTY,0,0,May2016.dta,3707 N. 25TH
458559,27may2016,2016,5,27,1132,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,700,ROSEDALE AVE,,ROSEDALE,,METRIO LINK STOP,0,0,May2016.dta,700 ROSEDALE AVE
458645,27may2016,2016,5,27,2330,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,14,5000,MARDEL AVE,,MARDEL,,,0,0,May2016.dta,5000 MARDEL AVE
458646,27may2016,2016,5,27,2330,May,2016,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,0,0,8337,N BROADWAY,,,ELITE MARKET AND GRILL,,0,0,May2016.dta,8337 N BROADWAY
458658,28may2016,2016,5,28,36,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,ST CHARLES ST,,ST CHARLES,,,0,0,May2016.dta,1000 ST CHARLES ST
458670,28may2016,2016,5,28,255,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,39,4100,MANCHESTER AVE,,,,,0,0,May2016.dta,4100 MANCHESTER AVE
458676,28may2016,2016,5,28,400,May,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4400,CLARENCE AVE,,CLARENCE,,,0,0,May2016.dta,4400 CLARENCE AVE
458854,29may2016,2016,5,29,1245,May,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,0,700,MEMORIAL DR,,,,,0,0,May2016.dta,700 MEMORIAL DR
458947,30may2016,2016,5,30,1002,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,800,N TUCKER BLVD,,TUCKER,ST. PATRICKS CENTER,REAR 800 N. TUCKER,0,0,May2016.dta,800 N TUCKER BLVD
458952,30may2016,2016,5,30,1050,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,,0,0,May2016.dta,1100 WASHINGTON AVE
458960,30may2016,2016,5,30,1141,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,LOCUST ST,,,,,0,0,May2016.dta,1300 LOCUST ST
458997,30may2016,2016,5,30,1850,May,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,2,39,4054,MANCHESTER,,,REHAB,,0,0,May2016.dta,4054 MANCHESTER
459100,31may2016,2016,5,31,1455,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,May2016.dta,700 CARR LANE DR
459107,31may2016,2016,5,31,1525,May,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3900,S GRAND BLVD,,,,,0,0,May2016.dta,3900 S GRAND BLVD
459108,31may2016,2016,5,31,1525,May,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,May2016.dta,700 CARR LANE DR
459176,06jan2016,2016,1,6,130,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4400,CHOUTEAU AVE,,CHOUTEAU,,,0,0,June2016.dta,4400 CHOUTEAU AVE
459193,06mar2016,2016,3,6,319,June,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,4,35,200,4TH,,4TH,@CROWNE PLAZA HOTEL,ON MEMORIAL DRIVE,0,0,June2016.dta,200 4TH
459197,10mar2016,2016,3,10,1537,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5800,SELBER CT,,SELBER,SELBER COURT APARTMENTS,,0,0,June2016.dta,5800 SELBER CT
459210,30mar2016,2016,3,30,1500,June,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1123,N. 8TH,,N. 8TH,,,0,0,June2016.dta,1123 N. 8TH
459261,24apr2016,2016,4,24,1500,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,24,2700,OREGON AVE,,GRAND,,,0,0,June2016.dta,2700 OREGON AVE
459265,27apr2016,2016,4,27,1030,June,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,3,24,2730,RUSSELL,,RUSSELL,,,0,0,June2016.dta,2730 RUSSELL
459266,27apr2016,2016,4,27,1355,June,2016,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,No,No,No,1,4,35,902,BROADWAY,,BROADWAY,,,0,0,June2016.dta,902 BROADWAY
459269,27apr2016,2016,4,27,2300,June,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,4,36,1501,LOCUST,,LOCUST,,,0,0,June2016.dta,1501 LOCUST
459289,03may2016,2016,5,3,959,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4400,CHOUTEAU AVE,,CHOUTEAU,,,0,0,June2016.dta,4400 CHOUTEAU AVE
459290,03may2016,2016,5,3,1145,June,2016,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,No,No,No,1,3,21,730,CARROLL,,CARROLL,,: @SOULARD MARKET,0,0,June2016.dta,730 CARROLL
459331,16may2016,2016,5,16,2300,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3600,MISSOURI AVE,,MISSOURI,,,0,0,June2016.dta,3600 MISSOURI AVE
459348,21may2016,2016,5,21,1247,June,2016,Other Assaults,91124,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",No,No,No,1,2,27,4048,CLEVELAND,,CLEVELAND,,,0,0,June2016.dta,4048 CLEVELAND
459354,22may2016,2016,5,22,130,June,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,5,47,5536,PERSHING,,PERSHING,,,0,0,June2016.dta,5536 PERSHING
459408,27may2016,2016,5,27,1630,June,2016,Burglary,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,No,No,No,1,5,38,4405,WEST PINE,,WEST PINE,ELLSWORTH APARTMENTS,LAUNDRY ROOM,0,0,June2016.dta,4405 WEST PINE
459413,27may2016,2016,5,27,2300,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,47,300,UNION BLVD,,UNION,,,0,0,June2016.dta,300 UNION BLVD
459420,28may2016,2016,5,28,1315,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,,SCOTT,GRAND METRO LINK PLATFORM,@METROLINK - GRAND,0,0,June2016.dta,3600 SCOTT AVE
459431,29may2016,2016,5,29,1230,June,2016,Motor Vehicle Theft,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,No,No,No,1,2,82,1,THEATRE,,THEATRE,,FOREST PARK MUNY PARKING LOT,0,0,June2016.dta,1 THEATRE
459433,29may2016,2016,5,29,1708,June,2016,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,No,No,No,1,4,61,1108,16TH,,,,,0,0,June2016.dta,1108 16TH
459436,30may2016,2016,5,30,1,June,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,68,3801,CLARENCE,,CLARENCE,KOSSUTH CHURCH OF GOD AND CHRIST,,0,0,June2016.dta,3801 CLARENCE
459458,30may2016,2016,5,30,1950,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,49,5300,VERNON AVE,,VERNON,,APT 2 WEST,0,0,June2016.dta,5300 VERNON AVE
459539,01jun2016,2016,6,1,1125,June,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,June2016.dta,700 CARR LANE DR
459563,01jun2016,2016,6,1,1425,June,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,June2016.dta,700 CARR LANE DR
459593,01jun2016,2016,6,1,1822,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,LOCUST,,@NEW LIFE EVNGLSTC CNTR,0,0,June2016.dta,1400 LOCUST ST
459771,03jun2016,2016,6,3,924,June,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,700,N TUCKER BLVD,,TUCKER,SHELL / BOOST MOBILE,,0,0,June2016.dta,700 N TUCKER BLVD
459773,03jun2016,2016,6,3,931,June,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,6,55,4900,LABADIE AVE,,LABADIE,,,0,0,June2016.dta,4900 LABADIE AVE
459784,03jun2016,2016,6,3,1100,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,5,4200,DELOR ST,,DELOR,,,0,0,June2016.dta,4200 DELOR ST
459936,04jun2016,2016,6,4,1045,June,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5400,DR MARTIN LUTHER KING DR,,,,,0,0,June2016.dta,5400 DR MARTIN LUTHER KING DR
